111707.00;5000.42629;N;01426.47494;E;828.0;20.278;+018.37;0091689;+16.8;031.6;2;12;1.21;0.68;1.00;-778;8950;-8410;12722;105;106;155;868;641;-3276;
111709.00;5000.42535;N;01426.47376;E;837.7;5.691;+018.23;0091620;+16.7;031.7;2;12;1.21;0.68;1.00;1116;4494;-10690;9622;63;-64;159;3918;-4599;-3276;
111710.00;5000.42656;N;01426.47397;E;843.3;8.882;+018.17;0091573;+16.7;031.8;2;12;1.23;0.69;1.02;471;3934;-6334;3760;2;185;159;-1404;-2277;-3276;
111711.00;5000.42833;N;01426.47494;E;847.2;14.295;+018.20;0091557;+16.6;032.0;2;12;1.24;0.71;1.02;1466;7276;-13638;10136;82;53;163;-1058;3180;-3276;
111712.00;5000.43018;N;01426.47555;E;850.4;13.904;+018.15;0091465;+16.6;032.0;2;12;1.21;0.68;1.00;1722;1030;-15776;5838;5;161;182;-1598;2334;-3276;
111713.00;5000.43137;N;01426.47633;E;854.9;5.739;+018.04;0091340;+16.5;032.2;2;12;1.23;0.69;1.02;2532;5894;-14994;8020;94;4;161;-9830;-5571;-3276;
111714.00;5000.43226;N;01426.47676;E;860.2;5.422;+018.04;0091340;+16.5;032.2;2;12;1.23;0.69;1.02;1286;6116;-12554;6636;115;80;157;-5355;121;-3276;
111715.00;5000.43350;N;01426.47728;E;865.9;9.173;+018.03;0091477;+16.3;032.4;2;12;1.21;0.68;1.00;3968;3586;-5940;7534;43;146;101;-3448;3196;-3276;
111716.00;5000.43552;N;01426.47686;E;870.9;16.708;+017.95;0091327;+16.3;032.5;2;12;1.21;0.68;1.00;3695;730;-4166;8482;58;146;147;1650;4587;-3276;
111718.00;5000.43952;N;01426.47099;E;879.5;17.840;+017.87;0091426;+16.3;032.5;2;12;1.23;0.69;1.02;6337;1552;-2192;7972;0;-102;152;540;2547;-3276;
111720.00;5000.43914;N;01426.46068;E;888.9;27.594;+017.70;0091423;+16.2;032.7;2;12;1.21;0.68;1.00;5807;746;-564;10448;154;96;163;-25;-4428;11345;
111726.00;5000.43578;N;01426.45110;E;918.3;11.117;+017.55;0090811;+15.8;033.0;2;12;1.25;0.70;1.03;6107;336;-814;7272;204;21;148;-1064;-2391;12879;
111727.00;5000.43693;N;01426.45151;E;922.9;6.556;+017.52;0090750;+15.6;033.0;2;12;1.27;0.74;1.03;4364;-516;458;5466;94;185;159;-2580;-2383;3624;
111728.00;5000.43792;N;01426.45289;E;926.5;9.742;+017.35;0090722;+15.6;033.2;2;12;1.25;0.70;1.03;6595;968;-2202;8264;6;-99;159;-351;1342;-2260;
111729.00;5000.43913;N;01426.45327;E;931.1;8.137;+017.37;0090731;+15.6;033.4;2;12;1.25;0.70;1.03;7840;574;-340;8290;3;-136;142;1560;-4846;6327;
111730.00;5000.44035;N;01426.45197;E;936.3;10.892;+017.29;0090667;+15.6;033.4;2;12;1.25;0.70;1.03;7038;1290;-482;8170;98;-130;132;-34;2989;6201;
111731.00;5000.44240;N;01426.44980;E;941.1;19.066;+017.32;0090566;+15.5;033.5;2;12;1.25;0.70;1.03;6971;442;-1414;8908;197;106;150;-121;128;21457;
111735.00;5000.44938;N;01426.44825;E;960.5;6.910;+017.01;0090655;+15.3;033.7;2;12;1.25;0.70;1.03;6791;-566;-1606;7568;102;65;183;5565;-513;5628;
111736.00;5000.44924;N;01426.44964;E;965.7;6.441;+016.80;0090618;+15.3;033.7;2;12;1.25;0.70;1.03;5072;-886;-658;8290;9;-65;172;-9936;-1356;-2385;
111737.00;5000.44736;N;01426.44952;E;969.2;16.047;+016.71;0090192;+15.1;033.9;2;12;1.25;0.70;1.03;8293;1332;-1216;8948;94;142;150;155;319;-1032;
111738.00;5000.44562;N;01426.44813;E;973.0;12.518;+016.76;0090134;+15.1;034.0;2;12;1.25;0.70;1.03;6916;1916;-1192;9658;-31;229;142;7799;-131;23308;
111739.00;5000.44435;N;01426.44518;E;977.8;16.960;+016.78;0090160;+15.1;034.2;2;12;1.25;0.70;1.03;6416;-1140;-606;10488;85;-67;151;-1009;-2948;-1811;
111740.00;5000.44417;N;01426.44049;E;981.8;22.063;+016.76;0090141;+15.1;034.2;2;12;1.25;0.70;1.03;6892;698;-260;9506;84;110;160;-4703;356;-1447;
111741.00;5000.44495;N;01426.43698;E;986.1;13.891;+016.79;0090166;+15.0;034.4;2;12;1.25;0.70;1.03;6842;1136;-22;7984;244;35;120;-2776;2909;4944;
111742.00;5000.44650;N;01426.43402;E;990.9;17.353;+016.76;0089951;+15.0;034.5;2;12;1.25;0.70;1.03;5905;-410;-336;9644;7;175;168;-2847;-1382;13817;
111743.00;5000.44873;N;01426.43241;E;994.3;17.534;+016.68;0090308;+15.0;034.5;2;12;1.25;0.70;1.03;8426;312;-1916;9238;46;27;169;-1089;1451;-2733;
111744.00;5000.45054;N;01426.43168;E;999.5;8.878;+016.60;0090212;+15.0;034.5;2;12;1.25;0.70;1.03;6540;592;-1134;6438;76;8;188;1584;713;1471;
111745.00;5000.45078;N;01426.43091;E;1005.9;4.603;+016.54;0090172;+14.8;034.7;2;12;1.25;0.70;1.03;5555;-126;-200;5444;102;-24;188;-2718;-565;4301;
111746.00;5000.44924;N;01426.42935;E;1011.8;15.709;+016.22;0090105;+14.8;034.7;2;12;1.25;0.70;1.03;6247;-188;-974;8982;10;-98;169;1638;-362;-1877;
111747.00;5000.44729;N;01426.42667;E;1017.8;18.565;+016.19;0089895;+14.8;034.7;2;12;1.25;0.70;1.03;6781;-170;-974;8082;-45;122;174;1066;-2304;-5685;
111749.00;5000.44489;N;01426.41693;E;1028.2;23.136;+016.19;0089524;+14.6;034.7;2;12;1.25;0.70;1.03;6658;-164;-1482;9462;-16;163;177;3929;-3967;6656;
111751.00;5000.44439;N;01426.40752;E;1040.2;14.509;+015.98;0089391;+14.6;034.9;2;12;1.25;0.70;1.03;7034;-202;-88;8628;37;187;173;-1005;-979;1447;
111752.00;5000.44482;N;01426.40317;E;1046.8;20.743;+015.88;0089353;+14.3;034.9;2;12;1.25;0.70;1.03;6195;740;-1968;9734;-4;175;164;-3373;7293;-5806;
111754.00;5000.44613;N;01426.39381;E;1058.2;23.985;+015.75;0089222;+14.3;035.0;2;12;1.25;0.70;1.03;4521;-652;-1450;7300;8;153;169;-4485;5339;-3276;
111756.00;5000.45021;N;01426.38669;E;1066.4;17.546;+015.89;0089291;+14.3;035.0;2;12;1.25;0.70;1.03;7400;1434;-824;8680;242;-9;116;-1818;-763;21008;
111757.00;5000.45200;N;01426.38345;E;1071.4;18.321;+015.84;0089046;+14.1;035.2;2;12;1.25;0.70;1.03;7432;-814;484;11426;-101;45;173;-3076;1222;806;
111759.00;5000.45392;N;01426.38263;E;1082.6;5.444;+015.68;0089346;+14.1;035.2;2;12;1.25;0.70;1.03;6304;92;-874;6374;119;4;182;-640;-835;13817;
111800.00;5000.45225;N;01426.38235;E;1088.4;15.126;+015.44;0089292;+14.1;035.4;2;12;1.25;0.70;1.03;5821;-1078;-758;7090;5;-112;163;-3551;-2161;-2500;
111802.00;5000.44737;N;01426.37592;E;1097.3;24.574;+015.52;0089192;+14.1;035.5;2;12;1.25;0.70;1.03;6067;88;-704;9346;-54;54;184;-9;-827;2746;
111804.00;5000.44657;N;01426.36680;E;1108.2;20.449;+015.18;0089079;+14.0;035.7;2;12;1.25;0.70;1.03;5304;-1124;-2024;11014;8;102;196;1509;-6342;-3276;
111806.00;5000.44877;N;01426.36081;E;1120.2;9.779;+015.17;0088733;+13.8;035.7;2;12;1.25;0.70;1.03;5118;138;-1304;7314;29;146;112;2444;-3152;-3245;
111807.00;5000.44990;N;01426.36027;E;1125.5;10.856;+015.18;0088504;+13.6;035.7;2;12;1.25;0.70;1.03;7515;1636;-206;8708;-81;13;174;-1305;-2369;-6106;
111809.00;5000.45287;N;01426.35667;E;1137.8;13.235;+015.17;0088396;+13.6;035.9;2;12;1.25;0.70;1.03;6362;-116;-194;6416;25;194;173;1644;-752;15581;
111811.00;5000.45357;N;01426.35231;E;1151.7;7.679;+015.01;0088623;+13.6;035.9;2;12;1.25;0.70;1.03;4912;-388;-1564;6330;1;68;203;2508;-2763;-1690;
111813.00;5000.44829;N;01426.34878;E;1160.0;21.936;+015.05;0088530;+13.5;036.0;2;12;1.25;0.70;1.03;4887;-464;-906;10732;-63;-102;152;-5695;1302;6423;
111815.00;5000.44472;N;01426.34627;E;1169.7;9.613;+014.85;0088052;+13.3;036.0;2;12;1.25;0.70;1.03;5560;1950;688;8956;-38;186;156;-2943;-275;8869;
111816.00;5000.44433;N;01426.34753;E;1173.5;7.089;+014.93;0088074;+13.3;036.0;2;12;1.25;0.70;1.03;7570;638;-1170;10356;-16;-80;171;-1544;-1845;16990;
111818.00;5000.44579;N;01426.34690;E;1183.5;4.513;+014.81;0088291;+13.1;036.2;2;12;1.25;0.70;1.03;8163;-112;-100;9400;170;117;163;-2055;2297;-9350;
111819.00;5000.44593;N;01426.34618;E;1189.1;4.061;+014.76;0088216;+13.1;036.5;2;12;1.25;0.70;1.03;7988;542;-870;9862;12;-33;182;-3787;1787;-1210;
111820.00;5000.44569;N;01426.34449;E;1195.8;8.812;+014.72;0088153;+13.1;036.5;2;12;1.25;0.70;1.03;7008;-216;-616;8330;74;-98;165;982;2072;-523;
111821.00;5000.44511;N;01426.34292;E;1202.7;7.470;+014.75;0088069;+13.0;036.7;2;12;1.25;0.70;1.03;6035;-56;-1476;6028;-23;-28;193;924;-31;9156;
111823.00;5000.44088;N;01426.33579;E;1213.0;28.891;+014.43;0087614;+13.0;036.7;2;12;1.25;0.70;1.03;4160;-498;-2136;11912;75;-19;177;-1101;-3350;-3276;
111825.00;5000.43765;N;01426.32503;E;1220.2;21.976;+014.50;0087585;+12.8;036.9;2;12;1.25;0.70;1.03;6440;88;-1698;10216;-49;225;132;3985;-9371;4357;
111831.00;5000.44193;N;01426.31419;E;1247.6;14.333;+014.06;0087619;+12.6;037.0;2;12;1.25;0.70;1.03;3832;486;-548;5590;106;-108;167;811;2450;14286;
111833.00;5000.43880;N;01426.30508;E;1255.1;25.885;+014.06;0087531;+12.6;037.0;2;12;1.25;0.70;1.03;5667;4;-580;8566;-51;2;175;-1007;5376;-6748;
111835.00;5000.43417;N;01426.30124;E;1264.0;18.503;+013.93;0087102;+12.5;037.0;2;12;1.25;0.70;1.03;5597;1702;30;11870;0;206;159;-4744;-82;13773;
111841.00;5000.43103;N;01426.31233;E;1286.0;5.786;+014.07;0087217;+12.1;037.5;2;12;1.25;0.70;1.03;7295;-402;-1286;9774;137;58;190;3962;-42;8763;
111842.00;5000.43152;N;01426.30994;E;1290.3;13.787;+014.02;0087183;+12.1;037.7;2;12;1.25;0.70;1.03;5771;-250;-1154;9416;142;39;188;309;-2748;-3282;
111843.00;5000.43056;N;01426.30651;E;1293.9;18.659;+013.89;0087148;+12.1;037.7;2;12;1.25;0.70;1.03;5942;1602;-1016;6996;117;123;171;-2212;960;10111;
111845.00;5000.42522;N;01426.30115;E;1299.3;19.823;+013.67;0087098;+12.0;038.2;2;12;1.25;0.70;1.03;6267;-292;268;10266;104;-79;167;172;-1521;-1338;
111849.00;5000.41585;N;01426.30434;E;1316.0;14.159;+013.40;0086893;+11.6;038.7;2;12;1.25;0.70;1.03;7225;182;-514;8622;117;14;196;-887;-334;14985;
111853.00;5000.40743;N;01426.29520;E;1335.2;18.513;+013.25;0086399;+11.5;039.0;2;12;1.25;0.70;1.03;6457;652;-1608;7966;12;163;164;-1600;1077;-1877;
111854.00;5000.40773;N;01426.29231;E;1338.7;10.591;+013.31;0086404;+11.3;039.0;2;12;1.25;0.70;1.03;7928;796;-1166;9464;206;121;139;1362;-1039;11210;
